ship_type,hour,mmsi,msg_timestamp,latitude,longitude,speed,course,heading,collection_type,sample_method
Cargo,8,574012351,2024-01-24T08:25:16Z,20.838123333333332,107.04716666666667,0,196.6,511,dynamic_classA,stratified_ship_type_hour
Cargo,9,457075000,2024-01-24T09:23:41Z,1.2945733333333334,104.01064500000001,0.1,179.2,511,dynamic_classB,stratified_ship_type_hour
Cargo,10,413413570,2024-01-24T10:16:56Z,30.166845000000002,122.03050166666667,0,248.5,248,dynamic_classB,stratified_ship_type_hour
Cargo,10,413772189,2024-01-24T10:14:51Z,31.849596666666667,120.71949333333333,0,0,1,dynamic_classB,stratified_ship_type_hour
Cargo,10,413848703,2024-01-24T10:13:50Z,31.397426666666668,121.58433333333333,0.1,360,511,dynamic_classA,stratified_ship_type_hour
Cargo,10,413828567,2024-01-24T10:16:17Z,32.198616666666666,119.83251666666666,6.8,329.9,511,dynamic_classB,stratified_ship_type_hour
Cargo,10,636013146,2024-01-24T10:13:46Z,-1.1317766666666667,-105.69262333333333,5.8,87,112,satellite,stratified_ship_type_hour
Cargo,10,413839421,2024-01-24T10:18:56Z,32.16217666666667,119.90844,5.7,350.8,480,dynamic_classB,stratified_ship_type_hour
Cargo,10,413314980,2024-01-24T10:12:46Z,31.85535666666667,120.89278666666668,10,163,159,dynamic_classA,stratified_ship_type_hour
Cargo,10,413841225,2024-01-24T10:15:02Z,31.926203333333333,120.21081833333332,6.9,82.1,82,dynamic_classB,stratified_ship_type_hour
Cargo,10,325347000,2024-01-24T10:17:01Z,1.3027266666666668,103.72876666666666,5.4,11.6,511,dynamic_classB,stratified_ship_type_hour
Cargo,10,431000297,2024-01-24T10:18:18Z,34.34747333333333,133.70826666666667,10,244.3,248,dynamic_classB,stratified_ship_type_hour
Cargo,10,312627000,2024-01-24T10:16:21Z,1.2977933333333334,103.75690666666667,7.5,2.4,511,dynamic_classB,stratified_ship_type_hour
Cargo,10,413987539,2024-01-24T10:16:07Z,31.773971666666668,120.92685,0,98.8,98,dynamic_classB,stratified_ship_type_hour
Cargo,10,413970291,2024-01-24T10:00:05Z,32.03402833333333,119.95194,6.2,322.6,511,dynamic_classB,stratified_ship_type_hour
Cargo,10,413839009,2024-01-24T10:14:22Z,31.968014999999998,120.32889666666667,5.5,49.2,49,dynamic_classB,stratified_ship_type_hour
Cargo,10,413820048,2024-01-24T10:17:58Z,31.32102666666667,121.55657333333333,4.4,164.4,511,dynamic_classB,stratified_ship_type_hour
Cargo,11,413834659,2024-01-24T11:00:48Z,31.996199999999998,120.66354666666666,6.5,82.6,511,dynamic_classB,stratified_ship_type_hour
Cargo,11,563028010,2024-01-24T11:01:43Z,1.2698500000000001,103.85545499999999,0.4,266.6,511,dynamic_classB,stratified_ship_type_hour
Cargo,11,563076750,2024-01-24T11:02:54Z,1.2943583333333335,103.75563166666667,0,285.9,285,dynamic_classB,stratified_ship_type_hour
Cargo,11,413865655,2024-01-24T11:00:54Z,31.421499999999998,121.47292,0,51.3,511,dynamic_classB,stratified_ship_type_hour
Cargo,11,413791722,2024-01-24T11:00:42Z,32.094415,119.85220166666666,0,172.9,0,dynamic_classB,stratified_ship_type_hour
Cargo,11,413973499,2024-01-24T11:02:30Z,23.03725166666667,113.50878666666668,0.3,109.4,511,dynamic_classB,stratified_ship_type_hour
Cargo,12,667001560,2024-01-24T12:21:36Z,1.3109483333333332,103.37724666666666,0.1,360,511,dynamic_classA,stratified_ship_type_hour
Cargo,13,412357630,2024-01-24T13:15:01Z,31.299693333333334,121.72805333333334,7.7,311.8,511,dynamic_classB,stratified_ship_type_hour
Cargo,13,422172300,2024-01-24T13:21:14Z,25.355381666666666,55.246045,0,27.8,27,dynamic_classB,stratified_ship_type_hour
Cargo,13,413876428,2024-01-24T13:21:17Z,31.58965,121.25418333333333,0,127.2,511,dynamic_classB,stratified_ship_type_hour
Cargo,13,244690317,2024-01-24T13:18:03Z,51.6609,4.1551,0.9,95.3,85,dynamic_classA,stratified_ship_type_hour
Cargo,13,210065000,2024-01-24T13:14:45Z,27.629849999999998,-82.56352666666666,0,292.2,351,dynamic_classA,stratified_ship_type_hour
Cargo,13,413863579,2024-01-24T13:21:03Z,31.569321666666667,121.47596,0,360,511,dynamic_classA,stratified_ship_type_hour
Cargo,13,413775593,2024-01-24T13:18:32Z,32.002655,120.53285333333334,0,219.2,511,dynamic_classB,stratified_ship_type_hour
Cargo,13,413851175,2024-01-24T13:17:36Z,32.00350833333333,119.97055333333333,7.6,135.6,135,dynamic_classB,stratified_ship_type_hour
Cargo,13,413873698,2024-01-24T13:20:25Z,31.248583333333332,121.52459999999999,7.7,79.4,511,dynamic_classB,stratified_ship_type_hour
Cargo,13,457658000,2024-01-24T13:21:30Z,1.3036033333333334,103.72886,0.2,156.2,511,dynamic_classB,stratified_ship_type_hour
Cargo,13,413843693,2024-01-24T13:15:23Z,31.932843333333334,120.1962,4.2,277.3,511,dynamic_classB,stratified_ship_type_hour
Cargo,13,413865146,2024-01-24T13:17:11Z,31.259475000000002,121.54315333333334,0.1,211.4,511,dynamic_classB,stratified_ship_type_hour
Cargo,13,431300234,2024-01-24T13:21:16Z,35.33322166666667,139.8403483333333,0,58.9,511,dynamic_classB,stratified_ship_type_hour
Cargo,14,457658000,2024-01-24T14:00:15Z,1.3037400000000001,103.72851333333332,0,156.2,511,dynamic_classB,stratified_ship_type_hour
Cargo,14,413995989,2024-01-24T14:09:51Z,31.960156666666666,120.10209499999999,0,69.8,511,dynamic_classB,stratified_ship_type_hour
Cargo,14,413766611,2024-01-24T14:01:36Z,31.503123333333335,121.423085,5.6,299.3,302,dynamic_classB,stratified_ship_type_hour
Cargo,14,413871703,2024-01-24T14:00:31Z,31.369705,121.489135,3,360,511,dynamic_classA,stratified_ship_type_hour
Cargo,14,413778025,2024-01-24T14:11:36Z,31.746601666666667,121.19279499999999,0,206.2,206,dynamic_classB,stratified_ship_type_hour
Cargo,14,271052110,2024-01-24T14:07:55Z,41.48244833333333,29.163633333333333,1.3,167.3,281,dynamic_classB,stratified_ship_type_hour
Cargo,14,431200168,2024-01-24T14:10:19Z,26.59616833333333,127.90809833333333,0.5,233.4,511,dynamic_classB,stratified_ship_type_hour
Cargo,14,413766324,2024-01-24T14:11:36Z,31.247603333333334,121.49497333333333,3.9,244.7,1,dynamic_classB,stratified_ship_type_hour
Cargo,14,244780409,2024-01-24T14:11:16Z,51.88064833333333,4.446371666666667,0.1,182.9,511,dynamic_classA,stratified_ship_type_hour
Cargo,14,413989813,2024-01-24T14:00:00Z,31.961783333333337,119.98482666666668,0,0,480,dynamic_classB,stratified_ship_type_hour
Cargo,14,413871838,2024-01-24T14:11:50Z,32.02334666666666,120.37302666666666,0,155.7,511,dynamic_classB,stratified_ship_type_hour
Cargo,14,413764766,2024-01-24T14:07:38Z,32.28998666666667,119.867235,0.5,20.1,511,dynamic_classB,stratified_ship_type_hour
Cargo,15,422032200,2024-01-24T15:43:54Z,31.292336666666664,122.71428166666666,0.1,348.8,349,dynamic_classA,stratified_ship_type_hour
Cargo,15,308976000,2024-01-24T15:58:29Z,38.91443,-76.40221833333334,0,239.3,4,dynamic_classA,stratified_ship_type_hour
Cargo,15,563109300,2024-01-24T15:43:56Z,-23.449091666666668,152.97772833333332,1.6,304.9,14,satellite,stratified_ship_type_hour
Cargo,15,431000474,2024-01-24T15:58:12Z,35.40156,139.64228,0,351.5,76,dynamic_classA,stratified_ship_type_hour
Cargo,15,257865000,2024-01-24T15:58:53Z,-35.56928833333333,177.80466166666665,10.1,15.6,19,satellite,stratified_ship_type_hour
Cargo,15,244110578,2024-01-24T15:57:36Z,52.39901166666667,4.878306666666666,0,0,511,dynamic_classA,stratified_ship_type_hour
Cargo,15,622121427,2024-01-24T15:58:02Z,36.78406833333334,3.1354116666666667,0,299.8,33,dynamic_classA,stratified_ship_type_hour
Cargo,15,413546670,2024-01-24T15:56:44Z,1.3838216666666667,172.94882333333334,0,141.7,56,satellite,stratified_ship_type_hour
Cargo,15,636019329,2024-01-24T15:58:15Z,-33.52976666666667,152.36930666666666,3.9,244.6,275,satellite,stratified_ship_type_hour
Cargo,15,369222000,2024-01-24T15:58:11Z,22.044294999999998,-147.838165,16,34.9,37,satellite,stratified_ship_type_hour
Cargo,15,374318000,2024-01-24T15:58:22Z,31.138721666666665,122.68922666666667,0.4,175,292,dynamic_classA,stratified_ship_type_hour
Cargo,15,413916000,2024-01-24T15:56:58Z,29.90426666666667,122.19400333333333,0.2,184.7,79,dynamic_classA,stratified_ship_type_hour
Cargo,15,357284000,2024-01-24T15:56:18Z,35.220225,-10.555686666666666,11,257.4,258,dynamic_classA,stratified_ship_type_hour
Cargo,15,338679000,2024-01-24T15:44:05Z,26.464481666666664,127.54675999999999,7.2,36.5,30,dynamic_classA,stratified_ship_type_hour
Cargo,15,311048300,2024-01-24T15:44:24Z,38.51168833333334,-8.867573333333333,0,228.9,301,dynamic_classA,stratified_ship_type_hour
Cargo,15,311040900,2024-01-24T15:56:51Z,54.53821333333334,18.516043333333336,0,355.2,57,dynamic_classA,stratified_ship_type_hour
Cargo,15,373080000,2024-01-24T15:58:40Z,30.36125666666667,123.64056000000001,12.3,44.7,46,dynamic_classA,stratified_ship_type_hour
Cargo,15,538003716,2024-01-24T15:56:52Z,36.345166666666664,-8.405833333333334,7.9,102,103,dynamic_classA,stratified_ship_type_hour
Cargo,15,311001198,2024-01-24T15:43:55Z,-35.498918333333336,117.69913666666666,8.1,267.4,264,satellite,stratified_ship_type_hour
Cargo,15,412553640,2024-01-24T15:56:55Z,29.780966666666664,122.18461666666667,0.4,239.6,511,dynamic_classB,stratified_ship_type_hour
Cargo,15,413782228,2024-01-24T15:44:14Z,31.236434999999997,121.48927499999999,4.2,149.7,149,dynamic_classA,stratified_ship_type_hour
Cargo,15,636020728,2024-01-24T15:58:49Z,23.209291666666665,67.20033166666666,11.3,164.3,166,dynamic_classA,stratified_ship_type_hour
Cargo,15,636020579,2024-01-24T15:58:16Z,-23.745296666666665,151.49913833333332,0.5,213.9,129,dynamic_classA,stratified_ship_type_hour
Cargo,15,529040000,2024-01-24T15:57:54Z,-0.039876666666666664,173.80042666666668,10.3,163.8,511,satellite,stratified_ship_type_hour
Cargo,15,413765121,2024-01-24T15:58:38Z,32.01125666666667,119.98917333333334,0,131.6,511,dynamic_classB,stratified_ship_type_hour
Cargo,15,372713000,2024-01-24T15:44:18Z,35.28868333333333,-8.882433333333333,12.6,221,220,dynamic_classA,stratified_ship_type_hour
Cargo,15,441151000,2024-01-24T15:43:57Z,20.733900000000002,-19.091716666666667,17.8,198.6,199,satellite,stratified_ship_type_hour
Cargo,15,574418000,2024-01-24T15:56:35Z,1.30395,103.71781666666668,0,145,309,dynamic_classA,stratified_ship_type_hour
Cargo,15,414689000,2024-01-24T15:44:09Z,1.2699266666666666,103.92472333333333,0,157.2,57,dynamic_classA,stratified_ship_type_hour
Cargo,15,249386000,2024-01-24T15:57:13Z,36.04102833333333,-5.270953333333334,11.6,248.2,249,dynamic_classA,stratified_ship_type_hour
Cargo,15,636021779,2024-01-24T15:56:30Z,2.905565,100.93032166666667,13,316.8,318,dynamic_classA,stratified_ship_type_hour
Cargo,15,413359860,2024-01-24T15:58:25Z,38.879865,118.56913166666666,0,232.7,511,dynamic_classA,stratified_ship_type_hour
Cargo,15,440223000,2024-01-24T15:43:36Z,21.349623333333334,-18.82451,10.7,18.5,23,satellite,stratified_ship_type_hour
Cargo,15,413226550,2024-01-24T15:58:43Z,30.281724999999998,122.68072000000001,0,40.2,322,dynamic_classA,stratified_ship_type_hour
Cargo,15,636022008,2024-01-24T15:58:14Z,10.016876666666667,-56.00351,11.7,109.4,106,satellite,stratified_ship_type_hour
Cargo,15,314296000,2024-01-24T15:57:23Z,-24.164833333333334,-46.32971666666666,0.6,221.8,144,dynamic_classA,stratified_ship_type_hour
Cargo,15,413867353,2024-01-24T15:58:01Z,31.981186666666666,120.81276166666666,0.1,195,0,dynamic_classB,stratified_ship_type_hour
Cargo,15,356046000,2024-01-24T15:58:52Z,30.288016666666667,122.07860000000001,0,203,511,dynamic_classA,stratified_ship_type_hour
Cargo,15,538090644,2024-01-24T15:58:13Z,15.264875,-159.18302,14.6,90.6,91,satellite,stratified_ship_type_hour
Cargo,15,538090452,2024-01-24T15:44:15Z,51.88167833333333,4.41552,0,176.6,291,dynamic_classA,stratified_ship_type_hour
Cargo,15,211888820,2024-01-24T15:56:48Z,-28.75752,38.844759999999994,18,245.4,248,dynamic_classA,stratified_ship_type_hour
Cargo,15,258008380,2024-01-24T15:57:29Z,59.610260000000004,5.24194,0,97.5,307,dynamic_classA,stratified_ship_type_hour
Cargo,15,257952800,2024-01-24T15:43:44Z,68.23542833333333,14.574691666666666,102.3,360,511,dynamic_classA,stratified_ship_type_hour
Cargo,15,413262220,2024-01-24T15:44:15Z,30.259286666666664,122.742605,0.2,123.1,311,dynamic_classA,stratified_ship_type_hour
Cargo,15,518132000,2024-01-24T15:44:22Z,-44.239466666666665,175.25185000000002,9.4,80.1,92,satellite,stratified_ship_type_hour
Cargo,15,636093189,2024-01-24T15:44:15Z,53.951875,5.023023333333333,1.8,231.8,239,dynamic_classB,stratified_ship_type_hour
Cargo,15,244890472,2024-01-24T15:43:40Z,51.90253333333333,4.381491666666666,0,48.6,341,dynamic_classA,stratified_ship_type_hour
Cargo,15,373292000,2024-01-24T15:58:35Z,1.3016966666666667,103.720665,0,121.5,310,dynamic_classA,stratified_ship_type_hour
Cargo,15,636015949,2024-01-24T15:56:43Z,18.301761666666668,-148.40045166666667,18.4,246.2,243,satellite,stratified_ship_type_hour
Cargo,15,255805564,2024-01-24T15:44:07Z,36.132931666666664,-5.192116666666666,5,47.1,55,dynamic_classA,stratified_ship_type_hour
Cargo,15,564784000,2024-01-24T15:57:33Z,-23.764533333333336,151.47578333333334,0.1,359,113,dynamic_classA,stratified_ship_type_hour
Cargo,15,250004289,2024-01-24T15:58:22Z,51.31875,3.8228500000000003,0,64,154,dynamic_classA,stratified_ship_type_hour
Cargo,15,636019582,2024-01-24T15:58:01Z,39.378238333333336,0.2782666666666667,15.5,96.8,97,dynamic_classA,stratified_ship_type_hour
Cargo,15,219538000,2024-01-24T15:56:19Z,-25.494376666666668,-48.47049666666667,10.1,88.8,89,dynamic_classA,stratified_ship_type_hour
Cargo,15,563057600,2024-01-24T15:56:25Z,6.019726666666667,119.90126833333333,12.9,196.7,200,dynamic_classA,stratified_ship_type_hour
Cargo,15,477463400,2024-01-24T15:43:48Z,-33.790745,18.117291666666667,0.6,327.3,83,satellite,stratified_ship_type_hour
Cargo,15,538006035,2024-01-24T15:56:31Z,22.926025,119.87228499999999,12.4,190.1,191,dynamic_classA,stratified_ship_type_hour
Cargo,15,636018756,2024-01-24T15:58:24Z,49.449333333333335,0.9363183333333333,11.8,352.1,350,dynamic_classA,stratified_ship_type_hour
Cargo,15,538006143,2024-01-24T15:58:07Z,5.845585,96.605,11.8,106.5,106,dynamic_classA,stratified_ship_type_hour
Cargo,15,372198000,2024-01-24T15:57:45Z,14.534818333333334,114.304025,12.8,206.3,205,dynamic_classA,stratified_ship_type_hour
Cargo,15,371706000,2024-01-24T15:58:29Z,-38.971435,145.20542666666668,1,48.8,327,satellite,stratified_ship_type_hour
Cargo,15,413840859,2024-01-24T15:58:26Z,31.938280000000002,120.12461333333334,6.7,108.5,511,dynamic_classB,stratified_ship_type_hour
Cargo,15,503795000,2024-01-24T15:56:47Z,-38.43581,144.63173333333333,20.1,339,338,satellite,stratified_ship_type_hour
Cargo,15,209258000,2024-01-24T15:43:45Z,25.358481666666666,55.075285,9.7,245.4,135,dynamic_classA,stratified_ship_type_hour
Cargo,15,538007405,2024-01-24T15:56:38Z,-35.17517,19.051496666666665,8.5,89.9,94,satellite,stratified_ship_type_hour
Cargo,15,412407680,2024-01-24T15:57:55Z,38.927235,118.21147833333333,0,247.1,132,dynamic_classA,stratified_ship_type_hour
Cargo,15,413824181,2024-01-24T15:57:35Z,31.513543333333335,121.28774833333334,0,50.9,50,dynamic_classA,stratified_ship_type_hour
Cargo,15,413376830,2024-01-24T15:56:27Z,38.88753666666666,118.43344,2,97.1,61,dynamic_classA,stratified_ship_type_hour
Cargo,15,219110000,2024-01-24T15:44:23Z,51.9561,4.004483333333334,0,323.5,217,dynamic_classA,stratified_ship_type_hour
Cargo,15,563181600,2024-01-24T15:58:17Z,25.493826666666667,166.229735,17.8,103.1,103,satellite,stratified_ship_type_hour
Cargo,15,354928000,2024-01-24T15:57:23Z,15.622455,-27.76141833333333,13.9,322.8,324,satellite,stratified_ship_type_hour
Cargo,15,413263420,2024-01-24T15:56:22Z,31.974336666666666,122.77704,9.1,177,181,dynamic_classA,stratified_ship_type_hour
Cargo,15,413277240,2024-01-24T15:57:59Z,31.385503333333336,121.50362666666666,4.3,214.2,215,dynamic_classA,stratified_ship_type_hour
Cargo,15,373681000,2024-01-24T15:58:42Z,28.078505,-52.84888,10.5,83.9,83,satellite,stratified_ship_type_hour
Cargo,15,255805680,2024-01-24T15:44:26Z,51.555845,3.413463333333333,8.7,158.8,163,dynamic_classA,stratified_ship_type_hour
Cargo,15,636093079,2024-01-24T15:57:34Z,22.74908333333333,70.01495,0,327,260,dynamic_classA,stratified_ship_type_hour
Cargo,15,419033000,2024-01-24T15:57:33Z,18.537935,72.92593833333333,0.1,229.2,257,dynamic_classA,stratified_ship_type_hour
Cargo,15,538010762,2024-01-24T15:57:21Z,-32.866081666666666,31.121298333333336,12.1,68.2,67,satellite,stratified_ship_type_hour
Cargo,15,338860000,2024-01-24T15:58:17Z,25.3358,56.380485,0,30.3,511,dynamic_classA,stratified_ship_type_hour
Cargo,15,431001106,2024-01-24T15:56:41Z,35.34571666666667,139.6816,0.1,213.5,245,dynamic_classA,stratified_ship_type_hour
Cargo,15,352001427,2024-01-24T15:58:48Z,30.115850000000002,122.17176333333333,0.4,188.6,84,dynamic_classA,stratified_ship_type_hour
Cargo,15,412591250,2024-01-24T15:58:50Z,29.905160000000002,122.265365,0.1,353.8,302,dynamic_classA,stratified_ship_type_hour
Cargo,15,357899000,2024-01-24T15:57:36Z,-23.798111666666667,151.47697166666666,0.4,205,130,dynamic_classA,stratified_ship_type_hour
Cargo,15,431005104,2024-01-24T15:57:32Z,34.467441666666666,133.410365,0,260.6,117,dynamic_classA,stratified_ship_type_hour
Cargo,15,249917000,2024-01-24T15:43:57Z,29.911683333333333,-90.11253333333335,0,290,272,dynamic_classA,stratified_ship_type_hour
Cargo,15,244150813,2024-01-24T15:44:12Z,51.90656,4.4148966666666665,0.2,360,511,dynamic_classA,stratified_ship_type_hour
Cargo,15,311001213,2024-01-24T15:57:39Z,2.06555,-165.22076333333334,11.9,207.5,198,satellite,stratified_ship_type_hour
