mmsi,msg_timestamp,latitude,longitude,speed,course,heading,collection_type,sample_method,sample_interval_start,sample_interval_end,ship_type
440014510,2024-01-24T19:15:00+00:00,33.52011,126.53289166666667,0,230.4,316,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
413838051,2024-01-24T19:15:00+00:00,32.27822,119.8608,4.6,171.4,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
372808000,2024-01-24T19:15:00+00:00,-31.12182,153.34373166666668,15.3,14.1,12,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
657175500,2024-01-24T19:15:01+00:00,4.393196666666666,7.999481666666667,6.7,292.3,290,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244870589,2024-01-24T19:15:01+00:00,52.38249833333334,4.859453333333334,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
367786010,2024-01-24T19:15:01+00:00,37.79426,-122.39084,0,241.5,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244780184,2024-01-24T19:15:01+00:00,52.358331666666665,4.891184999999999,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244137352,2024-01-24T19:15:01+00:00,52.384845000000006,4.89364,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
564759000,2024-01-24T19:15:01+00:00,1.2227716666666666,103.77423999999999,0.2,251.4,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
247277700,2024-01-24T19:15:01+00:00,45.44866833333333,12.426136666666668,0,0,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
211151080,2024-01-24T19:15:01+00:00,53.544945,9.958163333333333,0,160.8,259,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
271010835,2024-01-24T19:15:01+00:00,40.87871333333333,29.100414999999998,0,0,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
413382880,2024-01-24T19:15:01+00:00,29.77156,122.13346666666666,0,332.7,348,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244790086,2024-01-24T19:15:01+00:00,52.38397666666666,4.946936666666667,0,0,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244780372,2024-01-24T19:15:01+00:00,52.378745,4.89404,0.4,81.9,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244060118,2024-01-24T19:15:01+00:00,52.38359166666667,4.9274466666666665,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
257350800,2024-01-24T19:15:01+00:00,61.074085,4.836116666666666,0.1,31.3,253,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244870757,2024-01-24T19:15:01+00:00,52.38567833333333,4.877681666666667,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
503113360,2024-01-24T19:15:01+00:00,-43.12992333333333,147.26988,10.5,127.4,130,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
224267930,2024-01-24T19:15:01+00:00,28.13394,-15.427169999999998,0,0,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
246573000,2024-01-24T19:15:01+00:00,-54.95100333333333,-36.005565000000004,10,36.4,42,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
503344800,2024-01-24T19:15:01+00:00,-33.849286666666664,151.22058666666666,5.3,203.4,210,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244750261,2024-01-24T19:15:01+00:00,52.38444166666667,4.893618333333333,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
257388400,2024-01-24T19:15:01+00:00,61.074706666666664,4.83607,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
357606000,2024-01-24T19:15:01+00:00,8.91358,-79.521385,0.1,360,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244780862,2024-01-24T19:15:01+00:00,52.331763333333335,5.0705366666666665,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244700431,2024-01-24T19:15:01+00:00,51.91265333333333,4.496386666666667,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
503106820,2024-01-24T19:15:01+00:00,-33.856008333333335,151.22386999999998,23.5,95.8,95,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
357627000,2024-01-24T19:15:01+00:00,25.29925666666667,55.21272,4.3,313.9,306,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244010025,2024-01-24T19:15:01+00:00,51.80343166666667,4.628651666666667,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
412289531,2024-01-24T19:15:01+00:00,38.72483,121.91222666666665,2.5,89.7,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Other
431000469,2024-01-24T19:15:01+00:00,34.680233333333334,135.18916666666667,0,324.9,324,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
235113472,2024-01-24T19:15:01+00:00,-33.398835,152.495935,0.5,77.6,52,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
563036620,2024-01-24T19:15:02+00:00,1.2916383333333334,103.760665,0,224.5,129,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
563008450,2024-01-24T19:15:02+00:00,1.2622083333333334,103.81899,0,238.6,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
205523590,2024-01-24T19:15:02+00:00,51.06004166666666,4.1883099999999995,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
525601157,2024-01-24T19:15:02+00:00,1.1618216666666668,103.99388,0,188.4,18,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
211437240,2024-01-24T19:15:02+00:00,53.54514666666667,9.957911666666666,0.1,165,259,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
367447170,2024-01-24T19:15:02+00:00,29.308578333333333,-94.82324,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
503106730,2024-01-24T19:15:02+00:00,-33.84042,151.1546,21.2,307.2,304,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244750689,2024-01-24T19:15:02+00:00,52.39218833333334,4.8862950000000005,0,257.7,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244730205,2024-01-24T19:15:02+00:00,51.92158333333334,4.499033333333333,0,0,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
413490310,2024-01-24T19:15:02+00:00,22.60341833333333,113.80895333333333,0,12.6,56,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
311000637,2024-01-24T19:15:02+00:00,-46.074695,163.604065,19,93.7,95,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
311001201,2024-01-24T19:15:02+00:00,-20.72929333333333,166.947925,17,173.9,174,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
366994450,2024-01-24T19:15:02+00:00,19.99293,-156.3662666666667,15.3,357.2,358,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
512001510,2024-01-24T19:15:02+00:00,-36.880045,174.89501,0.4,58.1,511,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244070253,2024-01-24T19:15:02+00:00,51.942585,4.854011666666667,0,130.2,87,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
578000200,2024-01-24T19:15:02+00:00,-63.68929833333333,174.20103333333333,13.3,160.9,165,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
271002562,2024-01-24T19:15:02+00:00,40.76544833333333,29.420148333333334,0,69.2,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
219006026,2024-01-24T19:15:02+00:00,55.057678333333335,10.6147,0,42.7,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Other
211818140,2024-01-24T19:15:02+00:00,54.01887,9.299526666666667,0,156.2,277,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
413940215,2024-01-24T19:15:02+00:00,22.507240000000003,113.84694166666667,0,0,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244032213,2024-01-24T19:15:02+00:00,51.9025,4.461688333333333,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
210321000,2024-01-24T19:15:03+00:00,51.03431,1.4138183333333332,14.7,161.9,148,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
232025845,2024-01-24T19:15:03+00:00,38.663895000000004,-9.31916,8,228.1,230,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
210563000,2024-01-24T19:15:03+00:00,1.1008266666666666,103.563975,11.1,127.6,122,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
211437240,2024-01-24T19:15:03+00:00,53.54514666666667,9.957911666666666,0.1,165,259,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244386742,2024-01-24T19:15:03+00:00,51.91220166666667,4.423318333333333,0,306,186,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244378778,2024-01-24T19:15:03+00:00,51.879778333333334,4.273831666666666,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
257336400,2024-01-24T19:15:03+00:00,60.22340333333333,5.157581666666667,0,140.5,172,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
256204000,2024-01-24T19:15:03+00:00,-41.5644,175.67779166666665,14.9,245,243,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
413866553,2024-01-24T19:15:03+00:00,22.49698,113.84530666666666,0,62.6,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244710832,2024-01-24T19:15:03+00:00,52.379403333333336,4.896008333333333,0,220.2,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244690526,2024-01-24T19:15:03+00:00,52.8863,5.3576999999999995,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
357606000,2024-01-24T19:15:03+00:00,8.91358,-79.521385,0.1,360,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
235103359,2024-01-24T19:15:03+00:00,1.2510333333333332,103.61110166666667,0,360,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
244630319,2024-01-24T19:15:03+00:00,51.91733,4.247705,0,40.9,511,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
503241900,2024-01-24T19:15:03+00:00,-33.84165,151.12325,15.4,321.5,321,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
271002562,2024-01-24T19:15:03+00:00,40.76544833333333,29.420148333333334,0,69.2,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
538009302,2024-01-24T19:15:03+00:00,-57.108129999999996,-39.04895666666666,13.7,213.1,216,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
368059840,2024-01-24T19:15:03+00:00,29.949748333333332,-90.06212333333333,0.1,9.5,175,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
257034130,2024-01-24T19:15:03+00:00,-43.48441666666667,148.47286666666665,16.9,288.6,290,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
265410000,2024-01-24T19:15:03+00:00,57.50300666666667,11.179303333333333,18,247.5,251,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
215610000,2024-01-24T19:15:03+00:00,24.91883,53.99326833333334,14.6,336,337,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
308628000,2024-01-24T19:15:03+00:00,20.080921666666665,-155.22743,15.6,122.6,123,satellite,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Passenger Ship
258000440,2024-01-24T08:05:00+00:00,60.18513333333333,5.150766666666667,0.1,64.6,511,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Pleasure Craft
311000868,2024-01-24T08:05:00+00:00,-61.69755833333333,-62.56657166666666,13.5,167.1,164,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
311001061,2024-01-24T08:05:00+00:00,-62.11376,-67.02909666666667,12.8,179.8,188,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
245866000,2024-01-24T08:05:00+00:00,52.46285666666667,4.583609999999999,0,46.8,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244615628,2024-01-24T08:05:00+00:00,52.43180666666667,4.818271666666666,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
564611000,2024-01-24T08:05:00+00:00,1.0791933333333332,103.930275,0,136.1,21,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
257377400,2024-01-24T08:05:00+00:00,59.83454,5.724575,0,84.8,161,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
352002596,2024-01-24T08:05:00+00:00,37.96060666666666,23.560698333333335,0,0,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
725001133,2024-01-24T08:05:00+00:00,-41.813028333333335,-73.46823666666666,5.3,18.8,30,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
259222000,2024-01-24T08:05:00+00:00,54.52764333333334,10.400215,17,241,243,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244139980,2024-01-24T08:05:00+00:00,51.74838,4.320101666666667,6.8,148.3,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
311000840,2024-01-24T08:05:00+00:00,54.37677833333333,18.654168333333335,0,203.9,204,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
725000574,2024-01-24T08:05:00+00:00,-41.83042666666667,-73.51183166666667,0,132.4,511,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
574110251,2024-01-24T08:05:00+00:00,20.835233333333335,107.05342,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
239056300,2024-01-24T08:05:00+00:00,37.945298333333334,23.64139,0,0.1,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563021060,2024-01-24T08:05:00+00:00,1.2276933333333335,103.68620833333333,18.2,238.8,216,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244770080,2024-01-24T08:05:00+00:00,52.47040666666667,4.818911666666667,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
308814000,2024-01-24T08:05:00+00:00,-63.409396666666666,-63.43151,14.9,168,166,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563781000,2024-01-24T08:05:00+00:00,1.2507183333333332,104.03132166666666,19.6,310,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
357706000,2024-01-24T08:05:00+00:00,-12.925091666666667,-38.619699999999995,0,0,511,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
224002340,2024-01-24T08:05:00+00:00,38.9088,1.45239,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244710890,2024-01-24T08:05:00+00:00,51.904824999999995,4.4658050000000005,0.3,339.4,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
725000875,2024-01-24T08:05:00+00:00,-54.9045,-70.81435666666667,8.9,290.5,511,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
503345500,2024-01-24T08:05:00+00:00,-33.85357,151.21533,12.2,264.3,264,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
503059930,2024-01-24T08:05:00+00:00,-33.85507666666667,151.19805333333335,20,59.1,65,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
257058920,2024-01-24T08:05:00+00:00,-39.69655,-74.10075,18.1,356.6,358,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244040060,2024-01-24T08:05:00+00:00,51.90491166666666,4.568601666666667,22,277.7,279,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244327000,2024-01-24T08:05:00+00:00,-60.414073333333334,-65.60550833333333,9.6,162.9,187,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
413857011,2024-01-24T08:05:00+00:00,31.135816666666663,121.45508,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
247313500,2024-01-24T08:05:00+00:00,-23.645043333333334,-44.927686666666666,16.6,266.6,266,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244022912,2024-01-24T08:05:00+00:00,52.335013333333336,4.9165600000000005,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
235113472,2024-01-24T08:05:00+00:00,-33.816855,151.49111333333335,9.1,53.1,47,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563036490,2024-01-24T08:05:00+00:00,1.27022,103.85471666666668,0.1,8.9,8,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Unknown
257144700,2024-01-24T08:05:00+00:00,59.15126,5.5884366666666665,13.6,303.5,301,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
503344900,2024-01-24T08:05:00+00:00,-33.853699999999996,151.18676666666667,8.6,265.8,266,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244070206,2024-01-24T08:05:00+00:00,52.385531666666665,4.890506666666667,0.3,123.6,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
416008189,2024-01-24T08:05:00+00:00,22.468906666666665,120.44395166666666,0.1,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
249666000,2024-01-24T08:05:00+00:00,-54.88502166666667,-67.881925,16.3,279.2,281,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
255806207,2024-01-24T08:05:00+00:00,-62.318194999999996,-63.843513333333334,10.8,302.1,301,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563027730,2024-01-24T08:05:00+00:00,1.2363716666666666,103.75110166666667,0,356.2,511,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
413797552,2024-01-24T08:05:00+00:00,31.472303333333333,121.41753333333332,10.8,11.8,36,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563021360,2024-01-24T08:05:00+00:00,1.292125,103.94991666666667,15.7,95.4,511,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
413400320,2024-01-24T08:05:01+00:00,29.86703,122.21858166666667,12.3,106.9,108,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
245742000,2024-01-24T08:05:01+00:00,51.818135,4.044416666666667,0,0,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
671188100,2024-01-24T08:05:01+00:00,-65.418165,-64.47331,6.9,30.1,35,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
