mmsi,msg_timestamp,latitude,longitude,speed,course,heading,collection_type,sample_method,sample_interval_start,sample_interval_end,ship_type
319052400,2024-01-24T19:15:05Z,-33.869855,151.18092833333333,0,348.8,341,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Pleasure Craft
316007188,2024-01-24T19:15:05Z,48.74170166666667,-123.62017,0.1,78.6,511,dynamic_classB,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Pleasure Craft
367636270,2024-01-24T19:15:05Z,47.518299999999996,-122.30743666666667,0,29.4,163,dynamic_classA,interval_cluster,2024-01-24T19:15:00Z,2024-01-24T19:20:00Z,Pleasure Craft
258000440,2024-01-24T08:05:00Z,60.18513333333333,5.150766666666667,0.1,64.6,511,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Pleasure Craft
311000868,2024-01-24T08:05:00Z,-61.69755833333333,-62.56657166666666,13.5,167.1,164,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
311001061,2024-01-24T08:05:00Z,-62.11376,-67.02909666666667,12.8,179.8,188,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
245866000,2024-01-24T08:05:00Z,52.46285666666667,4.583609999999999,0,46.8,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244615628,2024-01-24T08:05:00Z,52.43180666666667,4.818271666666666,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
564611000,2024-01-24T08:05:00Z,1.0791933333333332,103.930275,0,136.1,21,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
257377400,2024-01-24T08:05:00Z,59.83454,5.724575,0,84.8,161,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
352002596,2024-01-24T08:05:00Z,37.96060666666666,23.560698333333335,0,0,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
725001133,2024-01-24T08:05:00Z,-41.813028333333335,-73.46823666666666,5.3,18.8,30,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
259222000,2024-01-24T08:05:00Z,54.52764333333334,10.400215,17,241,243,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244139980,2024-01-24T08:05:00Z,51.74838,4.320101666666667,6.8,148.3,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
311000840,2024-01-24T08:05:00Z,54.37677833333333,18.654168333333335,0,203.9,204,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
725000574,2024-01-24T08:05:00Z,-41.83042666666667,-73.51183166666667,0,132.4,511,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
574110251,2024-01-24T08:05:00Z,20.835233333333335,107.05342,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
239056300,2024-01-24T08:05:00Z,37.945298333333334,23.64139,0,0.1,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563021060,2024-01-24T08:05:00Z,1.2276933333333335,103.68620833333333,18.2,238.8,216,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244770080,2024-01-24T08:05:00Z,52.47040666666667,4.818911666666667,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
308814000,2024-01-24T08:05:00Z,-63.409396666666666,-63.43151,14.9,168,166,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563781000,2024-01-24T08:05:00Z,1.2507183333333332,104.03132166666666,19.6,310,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
357706000,2024-01-24T08:05:00Z,-12.925091666666667,-38.619699999999995,0,0,511,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
224002340,2024-01-24T08:05:00Z,38.9088,1.45239,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244710890,2024-01-24T08:05:00Z,51.904824999999995,4.4658050000000005,0.3,339.4,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
725000875,2024-01-24T08:05:00Z,-54.9045,-70.81435666666667,8.9,290.5,511,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
503345500,2024-01-24T08:05:00Z,-33.85357,151.21533,12.2,264.3,264,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
503059930,2024-01-24T08:05:00Z,-33.85507666666667,151.19805333333335,20,59.1,65,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
257058920,2024-01-24T08:05:00Z,-39.69655,-74.10075,18.1,356.6,358,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244040060,2024-01-24T08:05:00Z,51.90491166666666,4.568601666666667,22,277.7,279,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244327000,2024-01-24T08:05:00Z,-60.414073333333334,-65.60550833333333,9.6,162.9,187,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
413857011,2024-01-24T08:05:00Z,31.135816666666663,121.45508,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
247313500,2024-01-24T08:05:00Z,-23.645043333333334,-44.927686666666666,16.6,266.6,266,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244022912,2024-01-24T08:05:00Z,52.335013333333336,4.9165600000000005,0,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
235113472,2024-01-24T08:05:00Z,-33.816855,151.49111333333335,9.1,53.1,47,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563036490,2024-01-24T08:05:00Z,1.27022,103.85471666666668,0.1,8.9,8,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Unknown
257144700,2024-01-24T08:05:00Z,59.15126,5.5884366666666665,13.6,303.5,301,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
503344900,2024-01-24T08:05:00Z,-33.853699999999996,151.18676666666667,8.6,265.8,266,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
244070206,2024-01-24T08:05:00Z,52.385531666666665,4.890506666666667,0.3,123.6,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
416008189,2024-01-24T08:05:00Z,22.468906666666665,120.44395166666666,0.1,360,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
249666000,2024-01-24T08:05:00Z,-54.88502166666667,-67.881925,16.3,279.2,281,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
255806207,2024-01-24T08:05:00Z,-62.318194999999996,-63.843513333333334,10.8,302.1,301,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563027730,2024-01-24T08:05:00Z,1.2363716666666666,103.75110166666667,0,356.2,511,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
413797552,2024-01-24T08:05:00Z,31.472303333333333,121.41753333333332,10.8,11.8,36,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
563021360,2024-01-24T08:05:00Z,1.292125,103.94991666666667,15.7,95.4,511,dynamic_classB,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
413400320,2024-01-24T08:05:01Z,29.86703,122.21858166666667,12.3,106.9,108,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
245742000,2024-01-24T08:05:01Z,51.818135,4.044416666666667,0,0,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
671188100,2024-01-24T08:05:01Z,-65.418165,-64.47331,6.9,30.1,35,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
725001100,2024-01-24T08:05:01Z,-52.07361166666667,-73.559405,9.8,158.8,159,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
477996412,2024-01-24T08:05:01Z,22.371695,113.97694333333334,12.5,227.4,511,dynamic_classA,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
311000397,2024-01-24T08:05:01Z,-43.69258333333333,146.78228333333334,18.6,267.2,269,satellite,interval_cluster,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,Passenger Ship
